BCGY	YKIM	158	158	1.0
BCGY	YSEO	156	156	1.0
BCGY	YSNG	158	158	1.0
BCGY	ZKES	156	156	1.0
BCGY	CCHN	156	92	0.5897435897435898
BCGY	CCNG	125	93	0.744
BCGY	CDNG	222	147	0.6621621621621622
BCGY	CKEY	153	92	0.6013071895424836
BCGY	CKIM	125	92	0.736
BCGY	DCGY	105	0	1
BCGY	DDNG	225	149	0.6622222222222223
BCGY	DDON	119	96	0.8067226890756303
BCGY	DKIM	125	92	0.736
BCGY	EKIM	125	92	0.736
BCGY	GCGY	105	0	1
BCGY	GCHN	156	92	0.5897435897435898
BCGY	GKES	125	92	0.736
BCGY	GKIM	125	92	0.736
BCGY	HDSK	125	92	0.736
BCGY	HKES	125	92	0.736
BCGY	IKES	125	92	0.736
BCGY	JDNG	222	147	0.6621621621621622
BCGY	JKES	124	93	0.75
BCGY	JKIM	125	92	0.736
BCGY	ZSUN	125	92	0.736
BCGY	KCHN	156	92	0.5897435897435898
BCGY	KKEY	153	92	0.6013071895424836
BCGY	KKIM	125	92	0.736
BCGY	NKES	125	92	0.736
BCGY	RDNG	222	147	0.6621621621621622
BCGY	SCYD	125	92	0.736
BCGY	SDNG	221	146	0.6606334841628959
BCGY	YCGY	107	3	0.028037383177570093
BCGY	YDON	113	96	0.8495575221238938
BCGY	YKEY	153	92	0.6013071895424836
BCGY	YKIM	125	92	0.736
BCGY	YSEO	124	92	0.7419354838709677
BCGY	YSNG	125	92	0.736
BCGY	ZKES	125	92	0.736
BCGY	CCHN	189	150	0.7936507936507936
BCGY	CCNG	247	144	0.582995951417004
BCGY	CDNG	226	148	0.6548672566371682
BCGY	CKEY	259	147	0.5675675675675675
BCGY	CKIM	247	146	0.5910931174089069
BCGY	DCGY	167	0	1
BCGY	DDNG	226	149	0.6592920353982301
BCGY	DDON	208	149	0.7163461538461539
BCGY	DKIM	247	146	0.5910931174089069
BCGY	EKIM	247	146	0.5910931174089069
BCGY	GCGY	167	0	1
BCGY	GCHN	189	149	0.7883597883597884
BCGY	GKES	247	146	0.5910931174089069
BCGY	GKIM	247	146	0.5910931174089069
BCGY	HDSK	246	146	0.5934959349593496
BCGY	HKES	246	145	0.5894308943089431
BCGY	IKES	247	146	0.5910931174089069
BCGY	JDNG	226	148	0.6548672566371682
BCGY	JKES	247	146	0.5910931174089069
BCGY	JKIM	247	146	0.5910931174089069
BCGY	ZSUN	246	146	0.5934959349593496
BCGY	KCHN	189	149	0.7883597883597884
BCGY	KKEY	258	147	0.5697674418604651
BCGY	KKIM	246	146	0.5934959349593496
BCGY	NKES	247	146	0.5910931174089069
BCGY	RDNG	226	148	0.6548672566371682
BCGY	SCYD	246	146	0.5934959349593496
BCGY	SDNG	226	148	0.6548672566371682
BCGY	YCGY	168	14	0.08333333333333333
BCGY	YDON	208	149	0.7163461538461539
BCGY	YKEY	260	147	0.5653846153846154
BCGY	YKIM	247	146	0.5910931174089069
BCGY	YSEO	244	144	0.5901639344262295
BCGY	YSNG	246	145	0.5894308943089431
BCGY	ZKES	240	145	0.6041666666666666
BCGY	CCHN	148	123	0.831081081081081
BCGY	CCNG	37	24	0.6486486486486487
BCGY	CDNG	85	76	0.8941176470588236
BCGY	CKEY	26	18	0.6923076923076923
BCGY	CKIM	37	24	0.6486486486486487
BCGY	DCGY	20	0	1
BCGY	DDNG	83	74	0.891566265060241
BCGY	DDON	28	19	0.6785714285714286
BCGY	DKIM	37	24	0.6486486486486487
BCGY	EKIM	37	24	0.6486486486486487
BCGY	GCGY	20	0	1
BCGY	GCHN	149	124	0.8322147651006712
BCGY	GKES	37	24	0.6486486486486487
BCGY	GKIM	37	24	0.6486486486486487
BCGY	HDSK	36	23	0.6388888888888888
BCGY	HKES	37	24	0.6486486486486487
BCGY	IKES	37	24	0.6486486486486487
BCGY	JDNG	83	74	0.891566265060241
BCGY	JKES	37	24	0.6486486486486487
BCGY	JKIM	37	24	0.6486486486486487
BCGY	ZSUN	37	24	0.6486486486486487
BCGY	KCHN	148	123	0.831081081081081
BCGY	KKEY	27	18	0.6666666666666666
BCGY	KKIM	37	24	0.6486486486486487
BCGY	NKES	37	24	0.6486486486486487
BCGY	RDNG	83	74	0.891566265060241
BCGY	SCYD	36	23	0.6388888888888888
BCGY	SDNG	83	74	0.891566265060241
BCGY	YCGY	20	2	0.1
BCGY	YDON	28	19	0.6785714285714286
BCGY	YKEY	26	18	0.6923076923076923
BCGY	YKIM	37	24	0.6486486486486487
BCGY	YSEO	37	24	0.6486486486486487
BCGY	YSNG	37	24	0.6486486486486487
BCGY	ZKES	35	22	0.6285714285714286
BCGY	CCHN	136	136	1.0
BCGY	CCNG	49	49	1.0
BCGY	CDNG	97	97	1.0
BCGY	CKEY	50	50	1.0
BCGY	CKIM	52	52	1.0
BCGY	DCGY	0	0	1
BCGY	DDNG	97	97	1.0
BCGY	DDON	0	0	1
BCGY	DKIM	52	52	1.0
BCGY	EKIM	52	52	1.0
BCGY	GCGY	0	0	1
BCGY	GCHN	134	134	1.0
BCGY	GKES	53	53	1.0
BCGY	GKIM	52	52	1.0
BCGY	HDSK	50	50	1.0
BCGY	HKES	52	52	1.0
BCGY	IKES	52	52	1.0
BCGY	JDNG	97	97	1.0
BCGY	JKES	52	52	1.0
BCGY	JKIM	52	52	1.0
BCGY	ZSUN	50	50	1.0
BCGY	KCHN	133	133	1.0
BCGY	KKEY	50	50	1.0
BCGY	KKIM	51	51	1.0
BCGY	NKES	52	52	1.0
BCGY	RDNG	97	97	1.0
BCGY	SCYD	50	50	1.0
BCGY	SDNG	97	97	1.0
BCGY	YCGY	0	0	1
BCGY	YDON	0	0	1
BCGY	YKEY	51	51	1.0
BCGY	YKIM	52	52	1.0
BCGY	YSEO	52	52	1.0
BCGY	YSNG	52	52	1.0
BCGY	ZKES	24	24	1.0
BCGY	CCHN	246	182	0.7398373983739838
BCGY	CCNG	155	107	0.6903225806451613
BCGY	CDNG	197	126	0.6395939086294417
BCGY	CKEY	164	105	0.6402439024390244
BCGY	CKIM	153	107	0.6993464052287581
BCGY	DCGY	126	0	1
BCGY	DDNG	197	126	0.6395939086294417
BCGY	DDON	157	111	0.7070063694267515
BCGY	DKIM	153	107	0.6993464052287581
BCGY	EKIM	153	107	0.6993464052287581
BCGY	GCGY	126	0	1
BCGY	GCHN	246	182	0.7398373983739838
BCGY	GKES	153	107	0.6993464052287581
BCGY	GKIM	153	107	0.6993464052287581
BCGY	HDSK	153	107	0.6993464052287581
BCGY	HKES	153	107	0.6993464052287581
BCGY	IKES	153	107	0.6993464052287581
BCGY	JDNG	197	126	0.6395939086294417
BCGY	JKES	153	108	0.7058823529411765
BCGY	JKIM	153	107	0.6993464052287581
BCGY	ZSUN	153	107	0.6993464052287581
BCGY	KCHN	244	180	0.7377049180327869
BCGY	KKEY	164	104	0.6341463414634146
BCGY	KKIM	153	107	0.6993464052287581
BCGY	NKES	153	107	0.6993464052287581
BCGY	RDNG	197	126	0.6395939086294417
BCGY	SCYD	153	106	0.6928104575163399
BCGY	SDNG	197	126	0.6395939086294417
BCGY	YCGY	127	12	0.09448818897637795
BCGY	YDON	157	111	0.7070063694267515
BCGY	YKEY	164	108	0.6585365853658537
BCGY	YKIM	153	107	0.6993464052287581
